buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
16850.0,337.0,100.0,19.0,9.660030049866693,33700,16850.0,4071.3781547546387
16900.0,338.0,100.0,18.0,9.330253579202028,33800,16900.0,4082.0959787368774
16950.0,339.0,100.0,12.0,9.46892418896607,33900,16950.0,4092.656841993332
17000.0,340.0,100.0,16.0,9.350526592227542,34000,17000.0,4103.351427793503
17050.0,341.0,100.0,13.0,2.2684168972998284,34100,17050.0,4147.435036897659
17100.0,342.0,100.0,20.0,9.509363947426777,34200,17100.0,4157.950988292694
17150.0,343.0,100.0,14.0,9.74190491628364,34300,17150.0,4168.21592259407
17200.0,344.0,100.0,18.0,9.558938687385286,34400,17200.0,4178.677335739136
17250.0,345.0,100.0,10.0,9.488760728264124,34500,17250.0,4189.21612071991
17300.0,346.0,100.0,13.0,9.665800256772709,34600,17300.0,4199.561876296997
17350.0,347.0,100.0,18.0,9.888191846251411,34700,17350.0,4209.674949884415
17400.0,348.0,100.0,15.0,9.83323004970157,34800,17400.0,4219.844549655914
17450.0,349.0,100.0,14.0,9.622345936851703,34900,17450.0,4230.237026453018
17500.0,350.0,100.0,16.0,10.048907367145656,35000,17500.0,4240.188358068466
17550.0,351.0,100.0,15.0,9.287457621849354,35100,17550.0,4250.955568552017
17600.0,352.0,100.0,17.0,9.475005283841456,35200,17600.0,4261.509653091431
17650.0,353.0,100.0,14.0,9.29412822077809,35300,17650.0,4272.269135475159
17700.0,354.0,100.0,20.0,10.028393071509072,35400,17700.0,4282.240824222565
17750.0,355.0,100.0,16.0,9.723026266147508,35500,17750.0,4292.525688648224
17800.0,356.0,100.0,14.0,9.310621945978289,35600,17800.0,4303.266110897064
17850.0,357.0,100.0,15.0,9.260763969133642,35700,17850.0,4314.06435751915
17900.0,358.0,100.0,22.0,9.768373575152847,35800,17900.0,4324.301476955414
17950.0,359.0,100.0,17.0,9.402789910896528,35900,17950.0,4334.936619281769
18000.0,360.0,100.0,15.0,10.038578471820733,36000,18000.0,4344.898189783096
18050.0,361.0,100.0,18.0,2.250095768325644,36100,18050.0,4389.3407435417175
18100.0,362.0,100.0,22.0,9.639138777565876,36200,18100.0,4399.71511554718
18150.0,363.0,100.0,16.0,9.656592129886072,36300,18150.0,4410.070736646652
18200.0,364.0,100.0,16.0,9.55029847528946,36400,18200.0,4420.541614294052
18250.0,365.0,100.0,14.0,9.761273861431329,36500,18250.0,4430.78617978096
18300.0,366.0,100.0,15.0,9.459140343735221,36600,18300.0,4441.3579659461975
18350.0,367.0,100.0,14.0,9.429654067614981,36700,18350.0,4451.962810277939
18400.0,368.0,100.0,20.0,9.101214531325112,36800,18400.0,4462.950356245041
18450.0,369.0,100.0,11.0,9.691130654167909,36900,18450.0,4473.269070863724
18500.0,370.0,100.0,19.0,9.142566774209376,37000,18500.0,4484.206919193268
18550.0,371.0,100.0,12.0,9.71107096690066,37100,18550.0,4494.504445314407
18600.0,372.0,100.0,11.0,9.769605652152757,37200,18600.0,4504.740274429321
18650.0,373.0,100.0,13.0,9.79862527822376,37300,18650.0,4514.9457886219025
18700.0,374.0,100.0,16.0,9.031813862683011,37400,18700.0,4526.01776266098
18750.0,375.0,100.0,15.0,9.786926015875325,37500,18750.0,4536.235476732254
18800.0,376.0,100.0,20.0,9.567857758850476,37600,18800.0,4546.687138080597
18850.0,377.0,100.0,15.0,9.632356787868941,37700,18850.0,4557.068814754486
18900.0,378.0,100.0,14.0,9.392371703153147,37800,18900.0,4567.715753793716
18950.0,379.0,100.0,15.0,9.41899986723631,37900,18950.0,4578.332593917847
19000.0,380.0,100.0,12.0,9.231413530704286,38000,19000.0,4589.165172338486
19050.0,381.0,100.0,23.0,2.2998350610291083,38100,19050.0,4632.646552324295
19100.0,382.0,100.0,20.0,9.66943332121399,38200,19100.0,4642.988421916962
19150.0,383.0,100.0,17.0,9.459796579496171,38300,19150.0,4653.559474945068
19200.0,384.0,100.0,17.0,9.731891437922886,38400,19200.0,4663.8349714279175
19250.0,385.0,100.0,13.0,9.704019923958295,38500,19250.0,4674.139979600906
19300.0,386.0,100.0,18.0,9.81805724467557,38600,19300.0,4684.325294971466
19350.0,387.0,100.0,18.0,9.738730019084809,38700,19350.0,4694.5935752391815
19400.0,388.0,100.0,14.0,9.782794324263392,38800,19400.0,4704.815604686737
19450.0,389.0,100.0,19.0,9.979110102053154,38900,19450.0,4714.836539268494
19500.0,390.0,100.0,0.0,9.7288647787434,39000,19500.0,4725.115231990814
19550.0,391.0,100.0,18.0,9.614184648557337,39100,19550.0,4735.516531705856
19600.0,392.0,100.0,12.0,9.7034779773967,39200,19600.0,4745.822115659714
19650.0,393.0,100.0,19.0,9.846130038888925,39300,19650.0,4755.978391647339
19700.0,394.0,100.0,15.0,9.809541925022597,39400,19700.0,4766.172548532486
19750.0,395.0,100.0,12.0,9.016983161907698,39500,19750.0,4777.262733697891
19800.0,396.0,100.0,14.0,9.436938214944192,39600,19800.0,4787.8593916893005
19850.0,397.0,100.0,12.0,9.470565137704996,39700,19850.0,4798.418424844742
19900.0,398.0,100.0,11.0,9.851079570943066,39800,19900.0,4808.5695977211
19950.0,399.0,100.0,14.0,9.351107800782422,39900,19950.0,4819.263518571854
20000.0,400.0,100.0,15.0,9.829772353676198,40000,20000.0,4829.436695098877
20050.0,401.0,100.0,19.0,2.2757391135709715,40100,20050.0,4873.378464221954
20100.0,402.0,100.0,17.0,9.717579058962617,40200,20100.0,4883.6690945625305
20150.0,403.0,100.0,14.0,9.823233950832867,40300,20150.0,4893.849043130875
20200.0,404.0,100.0,19.0,9.19161043422434,40400,20200.0,4904.728530406952
20250.0,405.0,100.0,12.0,9.487368193046576,40500,20250.0,4915.2688620090485
20300.0,406.0,100.0,15.0,9.58190314832714,40600,20300.0,4925.705203294754
20350.0,407.0,100.0,21.0,9.637832861713488,40700,20350.0,4936.080980539322
20400.0,408.0,100.0,17.0,9.464083978834932,40800,20400.0,4946.647244930267
20450.0,409.0,100.0,15.0,9.6006086079172,40900,20450.0,4957.063252687454
20500.0,410.0,100.0,16.0,9.671200033996623,41000,20500.0,4967.403231859207
20550.0,411.0,100.0,18.0,9.658153102132125,41100,20550.0,4977.757179260254
20600.0,412.0,100.0,15.0,9.386141178725268,41200,20600.0,4988.411185741425
20650.0,413.0,100.0,14.0,9.719954886363563,41300,20650.0,4998.6993000507355
20700.0,414.0,100.0,16.0,9.81811194256788,41400,20700.0,5008.884558677673
20750.0,415.0,100.0,16.0,9.404308488916758,41500,20750.0,5019.517983675003
20800.0,416.0,100.0,13.0,9.509733064090298,41600,20800.0,5030.033526659012
20850.0,417.0,100.0,18.0,9.64275736571422,41700,20850.0,5040.404012441635
20900.0,418.0,100.0,20.0,9.860892035243104,41800,20900.0,5050.545083761215
20950.0,419.0,100.0,17.0,9.38227372698775,41900,20950.0,5061.203481912613
21000.0,420.0,100.0,21.0,9.683047692202242,42000,21000.0,5071.530810117722
21050.0,421.0,100.0,18.0,2.2781687753245947,42100,21050.0,5115.425715923309
21100.0,422.0,100.0,13.0,9.55395837887592,42200,21100.0,5125.892582654953
21150.0,423.0,100.0,14.0,9.561527021574976,42300,21150.0,5136.351164102554
21200.0,424.0,100.0,19.0,9.246143420789839,42400,21200.0,5147.166484832764
21250.0,425.0,100.0,14.0,9.585584033996968,42500,21250.0,5157.59881901741
21300.0,426.0,100.0,17.0,9.298756526670887,42600,21300.0,5168.3529460430145
21350.0,427.0,100.0,13.0,9.887235459892734,42700,21350.0,5178.466998338699
21400.0,428.0,100.0,16.0,9.763619739556047,42800,21400.0,5188.709102153778
21450.0,429.0,100.0,17.0,9.279878118055876,42900,21450.0,5199.485106706619
21500.0,430.0,100.0,19.0,9.127251252664697,43000,21500.0,5210.441308736801
21550.0,431.0,100.0,17.0,9.61810850788224,43100,21550.0,5220.838364124298
21600.0,432.0,100.0,15.0,9.648277678376743,43200,21600.0,5231.2029094696045
21650.0,433.0,100.0,15.0,9.68773858860064,43300,21650.0,5241.525236606598
21700.0,434.0,100.0,14.0,9.789214556491915,43400,21700.0,5251.740561723709
21750.0,435.0,100.0,11.0,9.709505206003335,43500,21750.0,5262.039748430252
21800.0,436.0,100.0,16.0,9.84813348780837,43600,21800.0,5272.1939578056335
21850.0,437.0,100.0,16.0,9.569135828213016,43700,21850.0,5282.64422416687
21900.0,438.0,100.0,14.0,9.77531229672658,43800,21900.0,5292.874076843262
21950.0,439.0,100.0,18.0,9.694900211827694,43900,21950.0,5303.1887793540955
22000.0,440.0,100.0,13.0,9.620283022708714,44000,22000.0,5313.583484888077
22050.0,441.0,100.0,18.0,2.2912027975077125,44100,22050.0,5357.228684663773
22100.0,442.0,100.0,12.0,9.878285684422199,44200,22100.0,5367.351899623871
22150.0,443.0,100.0,15.0,9.649828859092134,44300,22150.0,5377.7147789001465
22200.0,444.0,100.0,11.0,9.690784937120167,44400,22200.0,5388.033861398697
22250.0,445.0,100.0,18.0,9.66325624215738,44500,22250.0,5398.382340669632
22300.0,446.0,100.0,22.0,9.928865333201967,44600,22300.0,5408.453985691071
22350.0,447.0,100.0,11.0,9.863623535270468,44700,22350.0,5418.592248439789
22400.0,448.0,100.0,14.0,9.814646954898882,44800,22400.0,5428.781103134155
22450.0,449.0,100.0,16.0,9.644544503748499,44900,22450.0,5439.149660110474
22500.0,450.0,100.0,18.0,9.576495676733359,45000,22500.0,5449.591893911362
22550.0,451.0,100.0,14.0,9.812116730273535,45100,22550.0,5459.783375501633
22600.0,452.0,100.0,18.0,9.584526932533842,45200,22600.0,5470.216859579086
22650.0,453.0,100.0,13.0,9.579026366882687,45300,22650.0,5480.65633559227
22700.0,454.0,100.0,19.0,9.419592158077418,45400,22700.0,5491.272506952286
22750.0,455.0,100.0,16.0,9.140615983176557,45500,22750.0,5502.212690353394
22800.0,456.0,100.0,14.0,9.828951381501469,45600,22800.0,5512.386716365814
22850.0,457.0,100.0,9.0,9.4675671745631,45700,22850.0,5522.949093580246
22900.0,458.0,100.0,19.0,9.766222565487334,45800,22900.0,5533.1884689331055
22950.0,459.0,100.0,17.0,9.278728280743968,45900,22950.0,5543.965809106827
23000.0,460.0,100.0,16.0,9.257424306839345,46000,23000.0,5554.767950773239
23050.0,461.0,100.0,20.0,2.26777393634648,46100,23050.0,5598.864058017731
23100.0,462.0,100.0,22.0,9.88387547276094,46200,23100.0,5608.981547832489
23150.0,463.0,100.0,14.0,9.658899967877389,46300,23150.0,5619.334695100784
23200.0,464.0,100.0,18.0,9.763223378790407,46400,23200.0,5629.577214956284
23250.0,465.0,100.0,0.0,9.41085517988183,46500,23250.0,5640.203243494034
23300.0,466.0,100.0,13.0,9.480669436837742,46600,23300.0,5650.751022815704
23350.0,467.0,100.0,17.0,9.64804286935369,46700,23350.0,5661.115820169449
23400.0,468.0,100.0,15.0,9.628742242238841,46800,23400.0,5671.501393556595
23450.0,469.0,100.0,13.0,9.513900118502303,46900,23450.0,5682.012331485748
23500.0,470.0,100.0,16.0,9.91679199284416,47000,23500.0,5692.096239089966
23550.0,471.0,100.0,15.0,9.520907648555061,47100,23550.0,5702.599441051483
23600.0,472.0,100.0,12.0,9.70316572333315,47200,23600.0,5712.905357122421
23650.0,473.0,100.0,17.0,9.464239444961912,47300,23650.0,5723.4714477062225
23700.0,474.0,100.0,17.0,9.275249710921328,47400,23700.0,5734.252829313278
23750.0,475.0,100.0,21.0,9.813558476953462,47500,23750.0,5744.442813873291
23800.0,476.0,100.0,16.0,10.041903112522526,47600,23800.0,5754.401086330414
23850.0,477.0,100.0,12.0,9.676015841124414,47700,23850.0,5764.735919475555
23900.0,478.0,100.0,16.0,9.781163837288023,47800,23900.0,5774.959652900696
23950.0,479.0,100.0,10.0,9.558354882511402,47900,23950.0,5785.421705245972
24000.0,480.0,100.0,20.0,9.438338497565022,48000,24000.0,5796.016791820526
24050.0,481.0,100.0,18.0,2.317948612294901,48100,24050.0,5839.158387422562
24100.0,482.0,100.0,17.0,9.556551855015789,48200,24100.0,5849.622413635254
24150.0,483.0,100.0,0.0,9.606840930925658,48300,24150.0,5860.031663179398
24200.0,484.0,100.0,15.0,9.642772440535259,48400,24200.0,5870.402125835419
24250.0,485.0,100.0,16.0,9.38932781673074,48500,24250.0,5881.052516460419
24300.0,486.0,100.0,16.0,9.502021853791202,48600,24300.0,5891.576593637466
24350.0,487.0,100.0,12.0,9.912581105517733,48700,24350.0,5901.664785146713
24400.0,488.0,100.0,14.0,9.446045358766172,48800,24400.0,5912.251227617264
24450.0,489.0,100.0,19.0,9.431488206378566,48900,24450.0,5922.854008674622
24500.0,490.0,100.0,17.0,9.479646702856675,49000,24500.0,5933.40292596817
24550.0,491.0,100.0,11.0,9.70473954473401,49100,24550.0,5943.70717048645
24600.0,492.0,100.0,13.0,9.566913669332717,49200,24600.0,5954.159863233566
24650.0,493.0,100.0,12.0,9.957855493594517,49300,24650.0,5964.202186822891
24700.0,494.0,100.0,20.0,9.747317369683001,49400,24700.0,5974.461421012878
24750.0,495.0,100.0,16.0,9.749071418277836,49500,24750.0,5984.718809843063
24800.0,496.0,100.0,14.0,9.582022449732182,49600,24800.0,5995.155020475388
24850.0,497.0,100.0,12.0,8.975851850713683,49700,24850.0,6006.296025276184
24900.0,498.0,100.0,10.0,9.512441730311568,49800,24900.0,6016.808574438095
24950.0,499.0,100.0,20.0,10.158397513412279,49900,24950.0,6026.652647972107
25000.0,500.0,100.0,18.0,9.66117152309584,50000,25000.0,6037.003360509872
25050.0,501.0,100.0,19.0,2.267352529476298,50100,25050.0,6081.107663869858
25100.0,502.0,100.0,19.0,9.523138755243874,50200,25100.0,6091.608404636383
25150.0,503.0,100.0,17.0,9.452837568163565,50300,25150.0,6102.18723988533
25200.0,504.0,100.0,17.0,9.687052808856937,50400,25200.0,6112.510298013687
25250.0,505.0,100.0,15.0,9.388777785460666,50500,25250.0,6123.16131234169
25300.0,506.0,100.0,14.0,9.576840065918773,50600,25300.0,6133.603170871735
25350.0,507.0,100.0,16.0,9.760453388370172,50700,25350.0,6143.848598480225
25400.0,508.0,100.0,17.0,9.934551352744334,50800,25400.0,6153.914479255676
25450.0,509.0,100.0,0.0,8.987745687689388,50900,25450.0,6165.040741443634
25500.0,510.0,100.0,11.0,9.577626021998947,51000,25500.0,6175.481742858887
25550.0,511.0,100.0,14.0,9.509613399883408,51100,25550.0,6185.9974184036255
25600.0,512.0,100.0,17.0,9.41523210389281,51200,25600.0,6196.61850643158
25650.0,513.0,100.0,15.0,9.349979846836852,51300,25650.0,6207.313718080521
25700.0,514.0,100.0,16.0,9.419568465013578,51400,25700.0,6217.929916858673
25750.0,515.0,100.0,20.0,9.657133521077364,51500,25750.0,6228.284957408905
25800.0,516.0,100.0,17.0,9.247448096561584,51600,25800.0,6239.098752737045
25850.0,517.0,100.0,12.0,9.506958060784589,51700,25850.0,6249.617365837097
25900.0,518.0,100.0,16.0,9.450406536305271,51800,25900.0,6260.198922157288
25950.0,519.0,100.0,12.0,9.111794747911162,51900,25950.0,6271.173710107803
26000.0,520.0,100.0,18.0,9.449836977343777,52000,26000.0,6281.755903959274
26050.0,521.0,100.0,13.0,2.290225786190113,52100,26050.0,6325.419722080231
26100.0,522.0,100.0,19.0,9.702016550061229,52200,26100.0,6335.726859092712
26150.0,523.0,100.0,21.0,9.579722535705349,52300,26150.0,6346.165576219559
26200.0,524.0,100.0,12.0,9.213873453303448,52400,26200.0,6357.018775463104
26250.0,525.0,100.0,19.0,9.686217474600463,52500,26250.0,6367.342724084854
26300.0,526.0,100.0,17.0,9.610036531759613,52600,26300.0,6377.748513460159
26350.0,527.0,100.0,12.0,9.444561335750581,52700,26350.0,6388.336618900299
26400.0,528.0,100.0,18.0,9.58508524405837,52800,26400.0,6398.769495248795
26450.0,529.0,100.0,7.0,9.5273450533596,52900,26450.0,6409.265599966049
26500.0,530.0,100.0,15.0,9.682040281385772,53000,26500.0,6419.594002723694
26550.0,531.0,100.0,16.0,9.782097074562676,53100,26550.0,6429.816761255264
26600.0,532.0,100.0,15.0,9.840838900508375,53200,26600.0,6439.978497505188
26650.0,533.0,100.0,17.0,9.640772556525736,53300,26650.0,6450.35111117363
26700.0,534.0,100.0,17.0,9.838110311515702,53400,26700.0,6460.515666007996
26750.0,535.0,100.0,12.0,9.798913717052693,53500,26750.0,6470.720879793167
26800.0,536.0,100.0,11.0,9.523957226680253,53600,26800.0,6481.220718622208
26850.0,537.0,100.0,20.0,9.650976139058232,53700,26850.0,6491.582365274429
26900.0,538.0,100.0,13.0,9.249980829844866,53800,26900.0,6502.393199205399
26950.0,539.0,100.0,12.0,9.4307264750839,53900,26950.0,6512.996837615967
27000.0,540.0,100.0,16.0,9.893846299080382,54000,27000.0,6523.104131698608
27050.0,541.0,100.0,9.0,2.298936860970376,54100,27050.0,6566.602499723434
27100.0,542.0,100.0,13.0,9.590544088793312,54200,27100.0,6577.02943778038
27150.0,543.0,100.0,15.0,9.464586699563913,54300,27150.0,6587.595140218735
27200.0,544.0,100.0,18.0,9.66361446991198,54400,27200.0,6597.94323682785
27250.0,545.0,100.0,10.0,9.636172405601533,54500,27250.0,6608.32080245018
27300.0,546.0,100.0,0.0,9.665227603069162,54600,27300.0,6618.6671714782715
27350.0,547.0,100.0,16.0,9.585426746366052,54700,27350.0,6629.099676132202
27400.0,548.0,100.0,0.0,9.868314836564176,54800,27400.0,6639.233119726181
27450.0,549.0,100.0,19.0,9.20769306928737,54900,27450.0,6650.093604564667
27500.0,550.0,100.0,14.0,9.71680440756033,55000,27500.0,6660.385054826736
27550.0,551.0,100.0,15.0,9.88170240203617,55100,27550.0,6670.504770040512
27600.0,552.0,100.0,15.0,9.409276016764705,55200,27600.0,6681.132581949234
27650.0,553.0,100.0,19.0,9.472177135031275,55300,27650.0,6691.689817667007
27700.0,554.0,100.0,12.0,9.167461002154678,55400,27700.0,6702.597964525223
27750.0,555.0,100.0,21.0,9.174652399606906,55500,27750.0,6713.497560977936
27800.0,556.0,100.0,14.0,9.651731445517244,55600,27800.0,6723.858397245407
27850.0,557.0,100.0,19.0,9.477136979600484,55700,27850.0,6734.410108327866
27900.0,558.0,100.0,15.0,8.796525770966731,55800,27900.0,6745.778234004974
27950.0,559.0,100.0,14.0,9.599779546078235,55900,27950.0,6756.195141077042
28000.0,560.0,100.0,14.0,9.525323533211038,56000,28000.0,6766.693473339081
28050.0,561.0,100.0,12.0,2.2876761932511025,56100,28050.0,6810.405954360962
28100.0,562.0,100.0,13.0,9.212321054189164,56200,28100.0,6821.260983467102
28150.0,563.0,100.0,16.0,9.353622964945568,56300,28150.0,6831.952029466629
28200.0,564.0,100.0,0.0,9.861978981258519,56400,28200.0,6842.091982841492
28250.0,565.0,100.0,19.0,9.322740646194696,56500,28250.0,6852.818444013596
28300.0,566.0,100.0,15.0,9.695569173265064,56600,28300.0,6863.1324343681335
28350.0,567.0,100.0,18.0,9.486241886475465,56700,28350.0,6873.67401766777
28400.0,568.0,100.0,14.0,9.351682409382434,56800,28400.0,6884.367281913757
28450.0,569.0,100.0,0.0,9.276155984795727,56900,28450.0,6895.1476101875305
28500.0,570.0,100.0,16.0,9.64400740580334,57000,28500.0,6905.5167446136475
28550.0,571.0,100.0,0.0,9.621202584259477,57100,28550.0,6915.91045665741
28600.0,572.0,100.0,12.0,9.788542433674888,57200,28600.0,6926.126483440399
28650.0,573.0,100.0,13.0,9.42135085460778,57300,28650.0,6936.740674257278
28700.0,574.0,100.0,12.0,9.363613758969297,57400,28700.0,6947.420313119888
28750.0,575.0,100.0,20.0,9.535904089490042,57500,28750.0,6957.906996488571
28800.0,576.0,100.0,13.0,9.310880302568801,57600,28800.0,6968.647120475769
28850.0,577.0,100.0,14.0,9.681130729508732,57700,28850.0,6978.976494073868
28900.0,578.0,100.0,18.0,9.44238772348038,57800,28900.0,6989.567037343979
28950.0,579.0,100.0,12.0,9.783991014496472,57900,28950.0,6999.7878160476685
29000.0,580.0,100.0,16.0,9.412245619903487,58000,29000.0,7010.412274122238
29050.0,581.0,100.0,14.0,2.2553995980248627,58100,29050.0,7054.750316143036
29100.0,582.0,100.0,11.0,9.584080154942825,58200,29100.0,7065.184286355972
29150.0,583.0,100.0,13.0,9.540158563502736,58300,29150.0,7075.6662940979
29200.0,584.0,100.0,17.0,9.284129919169732,58400,29200.0,7086.437363624573
29250.0,585.0,100.0,14.0,9.094575910158174,58500,29250.0,7097.432929754257
29300.0,586.0,100.0,13.0,9.188112933219944,58600,29300.0,7108.3165583610535
29350.0,587.0,100.0,14.0,9.570755133525632,58700,29350.0,7118.765055894852
29400.0,588.0,100.0,17.0,9.425902561389888,58800,29400.0,7129.374120950699
29450.0,589.0,100.0,7.0,9.693110493612336,58900,29450.0,7139.690727710724
29500.0,590.0,100.0,19.0,9.391108661827962,59000,29500.0,7150.33909869194
29550.0,591.0,100.0,17.0,9.765334643354803,59100,29550.0,7160.579404115677
29600.0,592.0,100.0,14.0,9.4805050731266,59200,29600.0,7171.127366542816
29650.0,593.0,100.0,15.0,9.00630468641328,59300,29650.0,7182.230700969696
29700.0,594.0,100.0,16.0,10.013147689884304,59400,29700.0,7192.217571258545
29750.0,595.0,100.0,13.0,9.245004169207903,59500,29750.0,7203.03422498703
29800.0,596.0,100.0,12.0,9.727156116961385,59600,29800.0,7213.314723491669
29850.0,597.0,100.0,19.0,9.647323199854634,59700,29850.0,7223.680293798447
29900.0,598.0,100.0,14.0,9.237679521255949,59800,29900.0,7234.505524158478
29950.0,599.0,100.0,13.0,9.474221954857,59900,29950.0,7245.0604820251465
30000.0,600.0,100.0,16.0,9.650947714660614,60000,30000.0,7255.422160387039
30050.0,601.0,100.0,13.0,2.28139297328262,60100,30050.0,7299.255030155182
30100.0,602.0,100.0,15.0,9.569000692527332,60200,30100.0,7309.705443143845
30150.0,603.0,100.0,10.0,9.187132620731617,60300,30150.0,7320.590233325958
30200.0,604.0,100.0,0.0,9.659632043978771,60400,30200.0,7330.942595481873
30250.0,605.0,100.0,13.0,9.603337634602408,60500,30250.0,7341.355642795563
30300.0,606.0,100.0,13.0,9.37977291905174,60600,30300.0,7352.016882896423
30350.0,607.0,100.0,15.0,9.683334061339222,60700,30350.0,7362.343905448914
30400.0,608.0,100.0,16.0,9.469375259562073,60800,30400.0,7372.904266119003
30450.0,609.0,100.0,21.0,9.47231660917631,60900,30450.0,7383.461346626282
30500.0,610.0,100.0,15.0,9.488465574534604,61000,30500.0,7394.000460386276
30550.0,611.0,100.0,18.0,9.573819250628347,61100,30550.0,7404.445613145828
30600.0,612.0,100.0,14.0,9.575373905061502,61200,30600.0,7414.889070510864
30650.0,613.0,100.0,15.0,8.989716543960428,61300,30650.0,7426.012892961502
30700.0,614.0,100.0,11.0,9.500230115861564,61400,30700.0,7436.538955211639
30750.0,615.0,100.0,16.0,9.559692946866502,61500,30750.0,7446.999542951584
30800.0,616.0,100.0,16.0,9.686706040403616,61600,30800.0,7457.322971105576
30850.0,617.0,100.0,16.0,9.542952768287531,61700,30850.0,7467.801908969879
30900.0,618.0,100.0,13.0,9.396227699214096,61800,30900.0,7478.444478750229
30950.0,619.0,100.0,15.0,9.42420547898513,61900,30950.0,7489.055454492569
31000.0,620.0,100.0,18.0,9.611614204936156,62000,31000.0,7499.459535121918
31050.0,621.0,100.0,17.0,2.2800854688486303,62100,31050.0,7543.317541599274
31100.0,622.0,100.0,16.0,9.373025569677862,62200,31100.0,7553.986456155777
31150.0,623.0,100.0,12.0,9.429772151939714,62300,31150.0,7564.591167449951
31200.0,624.0,100.0,14.0,9.250319883709366,62400,31200.0,7575.401605844498
31250.0,625.0,100.0,19.0,9.342070766023904,62500,31250.0,7586.10587143898
31300.0,626.0,100.0,16.0,9.378617697760955,62600,31300.0,7596.768424272537
31350.0,627.0,100.0,14.0,9.351061518257081,62700,31350.0,7607.462398290634
31400.0,628.0,100.0,16.0,9.498515200259435,62800,31400.0,7617.990360736847
31450.0,629.0,100.0,20.0,9.714875407299173,62900,31450.0,7628.2838542461395
31500.0,630.0,100.0,12.0,9.581551390652017,63000,31500.0,7638.720578432083
31550.0,631.0,100.0,20.0,9.016568345041339,63100,31550.0,7649.8112733364105
31600.0,632.0,100.0,15.0,9.52801901194971,63200,31600.0,7660.306635856628
31650.0,633.0,100.0,17.0,9.60149561871374,63300,31650.0,7670.721680641174
31700.0,634.0,100.0,14.0,9.595214471700825,63400,31700.0,7681.143543481827
31750.0,635.0,100.0,0.0,9.770301804970865,63500,31750.0,7691.37864279747
31800.0,636.0,100.0,13.0,9.441182812980438,63600,31800.0,7701.970537185669
31850.0,637.0,100.0,14.0,9.598439243045142,63700,31850.0,7712.38889837265
31900.0,638.0,100.0,12.0,9.524802227070724,63800,31900.0,7722.887804985046
31950.0,639.0,100.0,17.0,9.285549559644695,63900,31950.0,7733.6572279930115
32000.0,640.0,100.0,15.0,9.442011062920725,64000,32000.0,7744.248193740845
32050.0,641.0,100.0,16.0,2.2837318284489814,64100,32050.0,7788.036172866821
32100.0,642.0,100.0,13.0,9.775083110151003,64200,32100.0,7798.266266107559
32150.0,643.0,100.0,16.0,9.452924702995375,64300,32150.0,7808.845003604889
32200.0,644.0,100.0,14.0,9.52814779780346,64400,32200.0,7819.3402235507965
32250.0,645.0,100.0,17.0,9.526397257541293,64500,32250.0,7829.837373018265
32300.0,646.0,100.0,15.0,9.038762187059852,64600,32300.0,7840.900835514069
32350.0,647.0,100.0,14.0,9.292673838226895,64700,32350.0,7851.662002325058
32400.0,648.0,100.0,14.0,9.675158751988523,64800,32400.0,7861.997750997543
32450.0,649.0,100.0,16.0,9.333491476407271,64900,32450.0,7872.711856365204
32500.0,650.0,100.0,16.0,9.486922917009668,65000,32500.0,7883.252682924271
32550.0,651.0,100.0,17.0,9.54904521591424,65100,32550.0,7893.724935054779
32600.0,652.0,100.0,13.0,9.607054814399268,65200,32600.0,7904.13395357132
32650.0,653.0,100.0,18.0,9.59088773467646,65300,32650.0,7914.560517787933
32700.0,654.0,100.0,13.0,9.380751556210694,65400,32700.0,7925.220645666122
32750.0,655.0,100.0,14.0,9.629799612976235,65500,32750.0,7935.605078458786
32800.0,656.0,100.0,16.0,9.610478906275706,65600,32800.0,7946.0103878974915
32850.0,657.0,100.0,15.0,9.280362075161591,65700,32850.0,7956.785830497742
32900.0,658.0,100.0,16.0,9.745610146224674,65800,32900.0,7967.046861886978
32950.0,659.0,100.0,16.0,9.599181515101526,65900,32950.0,7977.464417934418
33000.0,660.0,100.0,15.0,9.769884192403946,66000,33000.0,7987.699954748154
33050.0,661.0,100.0,14.0,2.2830865827114537,66100,33050.0,8031.500309705734
33100.0,662.0,100.0,20.0,9.468702303655888,66200,33100.0,8042.061419963837
33150.0,663.0,100.0,17.0,9.596021449328454,66300,33150.0,8052.482406616211
33200.0,664.0,100.0,15.0,9.538701876313608,66400,33200.0,8062.966014862061
33250.0,665.0,100.0,13.0,9.512049968524517,66500,33250.0,8073.478996753693
33300.0,666.0,100.0,15.0,9.325471127274584,66600,33300.0,8084.20231628418
33350.0,667.0,100.0,0.0,9.519285073163363,66700,33350.0,8094.707307577133
33400.0,668.0,100.0,16.0,9.357731131086755,66800,33400.0,8105.393660068512
33450.0,669.0,100.0,15.0,9.629940672247418,66900,33450.0,8115.777940988541
33500.0,670.0,100.0,16.0,9.533815223594724,67000,33500.0,8126.2669224739075
33550.0,671.0,100.0,17.0,9.295659283861035,67100,33550.0,8137.0246324539185
33600.0,672.0,100.0,14.0,9.772004486129303,67200,33600.0,8147.257948637009
33650.0,673.0,100.0,16.0,8.883601568721009,67300,33650.0,8158.5146453380585
33700.0,674.0,100.0,17.0,9.489142845456007,67400,33700.0,8169.05300617218
33750.0,675.0,100.0,13.0,9.377346612070944,67500,33750.0,8179.717004776001
